Cordis ID,Acronym,Title,Funding scheme,OrganisationID,Organisation name,shortName,SME,activityType,city,country,geolocation,Website,role,ecContribution,totalCost,theme,topic,eu
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891764748,IMGRUND SILOGISTIC GMBH,Imgrund Silogistic GmbH,false,PRC,Wesel,DE,"51.63676635,6.553448847658213",NA,participant,86987.81,124268.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891602855,APM TERMINALS MAASVLAKTE II BV,APMTMVII,false,PRC,Maasvlakte Rotterdam,NL,"51.96585365,4.036512426504041",NA,participant,78467.96,112097.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,903133633,NAVINFO EUROPE BV,NAVINFO,true,PRC,Eindhoven,NL,"51.4560105,5.3936716",NA,thirdParty,0,9065.21,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891843512,DELTAPORT GMBH & CO KG,NA,false,PRC,Wesel,DE,"51.65595635,6.6211773819799165",NA,participant,400363.14,571947.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,false,REC,Den Haag,NL,"52.0822233,4.3257144",http://www.tno.nl,participant,2168250,2168250,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999984059,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,false,REC,Munchen,DE,"48.1322664,11.5296222",http://www.fraunhofer.de,participant,234885,234885,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,996253924,DAF TRUCKS NV,DAF Trucks NV,false,PRC,Eindhoven,NL,"51.4342649,5.5049113",http://www.daf.com,participant,878205.13,1254578.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999992401,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,false,REC,PARIS 15,FR,"48.8397706,2.2739214",www.cea.fr,participant,835875,835875,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999513706,"INESC TEC - INSTITUTO DE ENGENHARIADE SISTEMAS E COMPUTADORES, TECNOLOGIA E CIENCIA",INESC TEC,false,REC,Porto,PT,"41.1494512,-8.6107884",http://www.inesctec.pt,participant,917937.5,917937.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,890317508,GRAND PORT FLUVIO-MARITIME DE L'AXE SEINE,HAROPA PORT,false,PUB,Le Havre,FR,"49.4916063,0.1263628",NA,participant,339675,485250,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,934672601,PITPOINT.LNG B.V.,PitPoint,false,PRC,Nieuwegein,NL,"52.016671,5.1073159",NA,participant,887240.38,1267486.25,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891879111,VAN OORD SHIP MANAGEMENT B.V,NA,false,PRC,Rotterdam,NL,"51.9053558,4.5380708",NA,participant,60994.5,87135,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,899118124,BLOCKCHAIN FIELDLAB BV,NA,false,PRC,Rotterdam,NL,"51.904785149999995,4.484484514905118",NA,participant,148084.13,211548.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891963404,FONDEN MARSK MC-KINNEY MOLLER CENTER FOR ZERO CARBON SHIPPING,NA,false,OTH,Copenhagen,DK,"55.2524187,9.4829529",NA,participant,939637.5,939637.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,986320154,WARTSILA NETHERLANDS BV,NA,false,PRC,Zwolle,NL,"52.504764,6.0873474",http://www.wartsila.com,participant,1436804.25,2052577.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,890534691,NIEDERRHEINISCHE VERKEHRSBETRIEBE AKTIENGESELLSCHAFT NIAG,Niederrheinische Verkehrsbetriebe Aktiengesellschaft NIAG,false,PRC,Moers,DE,"51.4599597,6.630694313201081",NA,participant,88300.31,126143.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,893798450,GOODFUELS BV,GOODFUELS,false,PRC,Amsterdam,NL,"52.352113,4.8654197",NA,participant,101675,145250,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,916060823,AIR LIQUIDE FRANCE INDUSTRIE,NA,false,PRC,Paris,FR,"48.8618312,2.3045629",NA,participant,25103.53,35862.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,954162035,BLUEWATER ENERGY SERVICES BV,NA,false,PRC,Hoofddorp,NL,"52.289494,4.7051318",www.bluewater.com,participant,428345.55,611922.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,998208668,PRORAIL BV,PRORAIL,false,PRC,Utrecht,NL,"52.0881629,5.1158105",www.prorail.nl,participant,65450,93500,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891761547,MTS EMMELSUM GMBH,NA,false,PRC,Xanten,DE,"51.0834196,10.4234469",NA,participant,86987.81,124268.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,900495330,AI IN MOTION BV,NA,true,PRC,Eindhoven,NL,"51.4560105,5.3936716",NA,participant,357382.38,510546.25,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,974494496,ENERGIEWIRTSCHAFTLICHES INSTITUT AN DER UNIVERSITAT ZU KOLN GGMBH,EWI,false,REC,Koln,DE,"50.951832749999994,6.897948672250815",www.ewi.uni-koeln.de,participant,276893.69,276893.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,965760422,STICHTING PROJECTEN BINNENVAART,SPB,false,OTH,Rotterdam,NL,"51.9119399,4.4811677",NA,participant,320323.75,320323.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,890696390,ASSOCIATION INTERNATIONALE VILLES ET PORTS,AIVP- INTERNATIONAL ASSOCIATION CITIES AND PORTS,false,OTH,Le Havre,FR,"49.4830946,0.1357407",NA,participant,847768.75,847768.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,933299857,CNET CENTRE FOR NEW ENERGY TECHNOLOGIES SA,EDP CNET,false,PRC,Sacavem E Prior Velho Lisboa,PT,"38.7865898,-9.103713",NA,participant,678125,968750,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,917745519,"APS - ADMINISTRACAO DOS PORTOS DE SINES E DO ALGARVE, S.A.",NA,false,PRC,Sines,PT,"37.956549,-8.8689639",NA,participant,377265,538950,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,918007807,VDL ENABLING TRANSPORT SOLUTIONS BV,NA,false,PRC,Valkenswaard,NL,"51.474441,5.6222998",NA,participant,191380,273400,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,986558289,STICHTING NETHERLANDS MARITIME TECHNOLOGY FOUNDATION,ST. NETH MARITIMETECHNOLOGY FOUNDATION,true,REC,Rotterdam,NL,"51.916884,4.4900698",http://www.netherlandsmaritimetechnology.nl,participant,243270,243270,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,998073644,STICHTING MARITIEM RESEARCH INSTITUUT NEDERLAND,MARIN,false,REC,Wageningen,NL,"51.9710163,5.6550141",www.marin.nl,participant,364122.5,364122.5,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891911994,RAIL INNOVATORS HOLDING B.V.,NA,false,PRC,Rotterdam,NL,"51.86943035,4.2737433895558175",NA,participant,423710,605300,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891817613,ZERO EMISSION SERVICES BV,NA,false,PRC,Rotterdam,NL,"51.9048259,4.4847217",NA,participant,729050,1041500,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,998813269,VOLVO LASTVAGNAR AB,VTC,false,PRC,Goteborg,SE,"57.7072326,11.9670171",http://www.volvo.com,thirdParty,0,132835.88,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891778813,H2 PROJEKTENTWICKLUNGSGESELLSCHAFTMBH,H2 PEG,false,PRC,Rheinberg,DE,"51.544875149999996,6.603464410387545",NA,participant,86987.81,124268.75,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999839335,ERASMUS UNIVERSITEIT ROTTERDAM,EUR,false,HES,Rotterdam,NL,"51.9190552,4.5251648",http://www.eur.nl,participant,2176886.25,2176886.25,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,894376085,DHL GLOBAL FORWARDING (NETHERLANDS) BV,NA,false,PRC,Schiphol,NL,"52.2931888,4.7652221",NA,participant,667537.5,953625,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999993371,IFP Energies nouvelles,IFPEN,false,REC,Rueil Malmaison,FR,"48.8766026,2.1736995",http://www.ifpenergiesnouvelles.com,participant,225800,225800,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,954338478,"ERASMUS CENTRE FOR URBAN,PORT AND TRANSPORT ECONOMICS BV",RHV BV,false,REC,Rotterdam,NL,"51.9190552,4.5251648",http://www.eur.nl,thirdParty,0,1017125,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,891936244,CHEMGAS SHIPPING BV,Chemgas Shipping BV,false,PRC,Rotterdam,NL,"51.9109224,4.4811787",NA,participant,123844,176920,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,899842908,VAN OORD OFFSHORE BV,NA,false,PRC,Gorinchem,NL,"51.8393267,5.0033607",NA,participant,301914.07,431306.25,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999960973,HAVENBEDRIJF ROTTERDAM NV,PORT OF ROTTERDAM,false,PRC,Rotterdam,NL,"51.9048259,4.4847217",www.portofrotterdam.com,coordinator,2935774.41,4193963.44,Operational measures,Port and cargo logistics and automation,Yes
101036594,MAGPIE,sMArt Green Ports as Integrated Efficient multimodal hubs,IA,999977366,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,false,HES,Delft,NL,"51.9986667,4.3757142",http://www.tudelft.nl,participant,1725193.75,1725193.75,Operational measures,Port and cargo logistics and automation,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,999415057,ABB OY,NA,false,PRC,Helsinki,FI,"60.2204058,24.8718989094249",http://www.abb.fi/,participant,320231.25,320231.25,Alt fuels,Hydrogen,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,999478010,SUOMEN YMPARISTOKESKUS,FINNISH ENVIRONMENT INSTITUTE,false,REC,Helsinki,FI,"60.1783134,24.9151928770858",http://www.environment.fi/syke,participant,155012.5,155312.5,Alt fuels,Hydrogen,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,994048047,Powercell Sweden AB,NA,true,PRC,Goteborg,SE,"57.7054277,11.8848773",www.powercell.se,participant,781160,781160,Alt fuels,Hydrogen,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,987110025,OMB SALERI SPA,NA,true,PRC,Brescia,IT,"45.5356709,10.1966391",NA,participant,252120,252120,Alt fuels,Hydrogen,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,932760440,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,false,REC,Espoo,FI,"60.2051454,24.6569676",www.vtt.fi,coordinator,1301558.75,1301558.75,Alt fuels,Hydrogen,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,936304335,PERSEE,NA,true,PRC,Pont De Poitte,FR,"46.58356,5.69471",NA,participant,129375,129375,Alt fuels,Hydrogen,Yes
735717,MARANDA,Marine application of a new fuel cell powertrain validated in demanding arctic conditions,RIA,926541382,SWISS HYDROGEN SA,SWISS HYDROGEN SA,false,PRC,Fribourg,CH,"46.7985318,7.1491087",www.swisshydrogen.ch,participant,0,765000,Alt fuels,Hydrogen,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,937659231,DFDS AS,NA,false,PRC,Kobenhavn,DK,"55.711313,12.592417",NA,participant,142875,238125,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,882556053,ERSHIP SA,NA,false,PRC,MADRID,ES,NA,NA,participant,74625,124375,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,898447757,AWAKE.AI OY,NA,true,PRC,Turku,FI,"60.4484898,22.2947742",NA,participant,413250,688750,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,909475105,IOTA STIFTUNG,NA,false,OTH,Berlin,DE,"52.4152152,13.5503116",NA,participant,270000,270000,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,882156995,ESSBERGER & STOLT TANKERS GMBH & CO KG,NA,false,PRC,Hamburg,DE,NA,NA,participant,127050,211750,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,998894070,HAVEN VAN ANTWERPEN-BRUGGE,PORT OF ANTWERP BRUGES,false,PRC,Antwerpen,BE,"51.241121050000004,4.4075539284596",www.portofantwerp.be,associatedPartner,0,0,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,889123632,TIC 4.0,TIC 4.0,false,OTH,Saint-Josse-Ten-Node,BE,"50.8485249,4.3696688",NA,participant,215000,215000,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,932760440,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,false,REC,Espoo,FI,"60.2051454,24.6569676",www.vtt.fi,participant,574108,574108,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999978142,ETHNICON METSOVION POLYTECHNION,NATIONAL TECHNICAL UNIVERSITY OF ATHENS - NTUA,false,HES,ATHINA,EL,"38.9953683,21.9877132",http://www.ntua.gr,participant,405125,405125,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,891963404,FONDEN MARSK MC-KINNEY MOLLER CENTER FOR ZERO CARBON SHIPPING,NA,false,OTH,Copenhagen,DK,"55.2524187,9.4829529",NA,participant,396226.25,396226.25,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,909690057,COSCO SHIPPING LINES SPAIN SA,COSCO SPAIN,false,PRC,Barcelona,ES,"41.382496759466456,2.1632199195596407",NA,participant,97125,161875,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,889179213,Digital Container Shipping Association,DCSA (Digital Container Shipping Association),false,OTH,Amsterdam,NL,NA,NA,associatedPartner,0,0,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999981731,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,false,REC,Koln,DE,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,participant,531616.25,531616.25,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,888789952,FINTRAFFIC MERILIIKENTEENOHJAUS OY,NA,false,PRC,Helsinki,FI,NA,NA,participant,177000,295000,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,997336638,CETENA SPA  CENTRO PER GLI STUDI DI TECNICA NAVALE,CETENA SPA,false,PRC,Genova,IT,"44.4034068,8.9403647",www.cetena.it,participant,242100,403500,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,951975364,VALSTYBES IMONE KLAIPEDOS VALSTYBINIO JURU UOSTO DIREKCIJA,STATE ENTERPRISE KLAIPEDA STATE SEAPORT AUTHORITY KVJUD,false,OTH,Klaipeda,LT,"55.9213375,21.071177504591837",NA,participant,113750,113750,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999600715,AUTORITA DI SISTEMA PORTUALE DEL MARE ADRIATICO ORIENTALE,AdSP MAO,false,PUB,Trieste,IT,"45.6371103,13.7694102",NA,participant,117500,117500,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999904616,SYDDANSK UNIVERSITET,SDU,false,HES,Odense M,DK,"55.368644,10.428177",http://www.sdu.dk,coordinator,765025,765025,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,998709188,"FUNDACION DE LA COMUNIDAD VALENCIANA PARA LA INVESTIGACION, PROMOCION Y ESTUDIOS COMERCIALES DE VALENCIAPORT",VPF,false,REC,Valencia,ES,"39.4699014,-0.3759512",http://www.fundacion.valenciaport.com,participant,448937.5,448937.5,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,929019150,FINNLINES OYJ,NA,false,PRC,HELSINKI,FI,NA,NA,participant,106500,177500,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,997720079,NAPA OY,NAPA,true,PRC,Helsinki,FI,"60.1703427,24.95025191508799",www.napa.fi,participant,504000,840000,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999864846,UNIVERSITAT POLITECNICA DE VALENCIA,UPV,false,HES,Valencia,ES,"39.48106345342516,-0.341087800922881",http://www.upv.es,participant,209375,209375,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,882372820,ROYAL DIRKZWAGER B.V.,NA,true,PRC,MAASSLUIS,NL,NA,NA,participant,174750,291250,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,914626193,AUTORITA DI SISTEMA PORTUALE DEL MAR LIGURE OCCIDENTALE,NA,false,PUB,Genova,IT,"44.4729919,8.8992707",NA,participant,129687.5,129687.5,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,882257293,Blue Visby Services Ltd,NA,false,PRC,London,UK,NA,NA,associatedPartner,0,0,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999419422,FONDAZIONE CENTRO EURO-MEDITERRANEOSUI CAMBIAMENTI CLIMATICI,FONDAZIONE CMCC,false,REC,Lecce,IT,"41.2392104,16.5091653",http://www.cmcc.it,participant,276824,276824,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,994857900,PIRAEUS PORT AUTHORITY  SA,PPA SA,false,PRC,Piraeus,EL,"37.944369,23.6437795",www.olp.gr,participant,97500,162500,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999903355,ABO AKADEMI,Åbo Akademi University,false,HES,Abo,FI,"60.45091795,22.2773798082637",http://www.abo.fi,participant,280496.25,280496.25,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,999885022,STOCKHOLMS UNIVERSITET,NA,false,HES,Stockholm,SE,"59.3251172,18.0710935",http://www.su.se,participant,150690,150690,Operational measures,Port and cargo logistics and automation,Yes
101138583,MISSION,MARITIME JUST-IN-TIME OPTIMIZATION INTEROPERABLE PORT CALL AND VOYAGE OPTIMIZATION TOOL,IA,915811533,REVOLVE PLANET,REVOLVE,false,OTH,Bruxelles / Brussel,BE,"50.842663599999995,4.3741779743827145",NA,participant,395312.5,395312.5,Operational measures,Port and cargo logistics and automation,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,969215659,EMISIA SA - ANONIMI ETAIRIA PERIVALLONTIKON KAI ENERGIAKON MELETON KAI ANAPTIXIS LOGISMIKOU,ANONYMOUS COMPANY OF ENVIRONMENTAL AND ENERGY STUDI,true,PRC,THESSALONIKI,EL,"40.6403167,22.9352716",NA,participant,246250,246250,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,888445311,FUJITSU SERVICES GMBH,NA,false,PRC,Munchen,DE,"48.1768927,11.5921575",NA,participant,462500,462500,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,999584128,AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH,AIT,false,REC,Wien,AT,"48.2690574,16.427193727293183",http://www.ait.ac.at/,participant,365750,365750,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,936556535,AZIENDA MOBILITA E TRASPORTI SPA,AMT SPA,false,PRC,Genova,IT,"44.4175405,8.946991",NA,participant,300625,300625,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,953318426,UNPARALLEL INNOVATION LDA,UNPARALLEL,true,PRC,Portimao,PT,"37.19420955,-8.58557729516834",NA,participant,307500,307500,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,999908787,ROBERT BOSCH GMBH,BOSCH,false,PRC,Gerlingen-Schillerhoehe,DE,"48.7860536,9.06358377568494",http://www.bosch.com,participant,502375,502375,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,953556755,SIEMENS SRL,NA,false,PRC,Bucuresti,RO,"44.4361414,26.1027202",NA,participant,365375,365375,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,906664821,TRUST-IT SERVICES SRL,NA,true,PRC,Pisa,IT,"43.7098244,10.4193543",NA,participant,256250,256250,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,943653346,MARINTRAFIK OPEREISONS MONOPROSOPI ANONYMI ETAIREIA PLIROFORIKIS,Kpler,true,PRC,ATHINA,EL,"37.9803009,23.7440421",NA,participant,386250,386250,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,899378569,FUJITSU TECHNOLOGY SOLUTIONS SPZOO,NA,false,PRC,WARSZAWA,PL,"52.2381677,20.9249816",NA,thirdParty,0,190000,Digitalization,Other digital solutions,Yes
101070279,MobiSpaces,New data spaces for green mobility,RIA,892351307,DIGITAL SYSTEMS 4.0,NA,true,PRC,Plovdiv,BG,"42.6073975,25.4856617",NA,participant,266250,266250,Digitalization,Other digital solutions,Yes
